"method","metric","val","scenario","n","p_over_n","L","pi_po","pi_d","d","pev","gamma","perc_theta_share","alpha","graph_type"
"Kraus","ThetaError",0.693417201645338,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.672083971347709,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.668390046540763,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.615823362382367,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.729368886653281,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.667688665754228,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.649639246384666,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.710617714216284,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.78043874421483,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.658567186416719,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.711284059432239,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.68077074768651,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.596149417353604,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.603072932436756,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.696360887613179,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.695506720383613,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.709681551342741,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.65116406504506,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.699382286243177,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.688579346191275,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.699850941766239,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.643642489275053,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.707840631487097,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.663957404110971,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.630368586676461,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.623800044180383,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.652079807653861,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.754878178691493,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.772050723901668,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.657291354385367,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.693262302087283,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.775192179771152,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.70358186162327,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.707490641033879,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.632316893349362,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.70422289541258,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.642725517748177,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.754685190159514,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.565868569805053,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.697058275441566,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.608437020010235,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.634022281531442,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.73532628128886,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.721010950371712,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.741396630938848,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.709899212804808,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.617529799678127,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.634440551607462,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.726866878399311,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.786579968332677,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.697203789621488,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.727917367475107,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.673066303599891,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.688540391159726,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.619639013412524,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.628704794911433,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.633953819417052,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.634516284511106,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.680617365925557,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.637833131337904,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.689024597984357,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.630783817835808,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.761184177563649,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.710685279769266,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.787263317927223,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.734395751869329,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.654599109268214,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.666888123908393,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.797589915172006,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.627602986719251,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.736375626669395,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.644931628798666,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.68825561469821,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.708345568877697,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.66906538937742,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Kraus","ThetaError",0.686548994251775,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","best","star"
"Oracle","ThetaError",0.30008411458024,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.330258577648416,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.28834317205534,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.30793696986302,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.340358521621428,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.334751734468758,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.320337384309715,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.318896387775553,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.312634934741956,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.313937792930073,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.318731883587956,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.339297287119107,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.319055082889049,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.319317894159573,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.322233141373139,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.309695224345328,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.319992452415307,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.340660375864833,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.333902674903156,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.329295012519161,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.307720025843636,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.322134415844507,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.323238285004437,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.308131296943277,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.312398691962741,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.288573161807192,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.301710685872309,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.335683513167684,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.323786434724455,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.329066059586408,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.33210585679016,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.32971213613669,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.328964067846421,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.311825807398997,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.326609048855889,"missing","100","0.2","5","0.7","0.7","50","0.99","0.0","1.0","none","star"
